"","County.Code","Date","AQI","daily.Avg.precipitation","daily.Avg.temp","Current.Truck","Delta.Truck","Current.Traffic","Delta.Traffic","Category","Defining.Parameter","county.Name"
"294",7,2023-09-20,49,0,15.61,62,0,3082,0,"Good","PM2.5","Beaver "
"295",7,2023-09-26,21,0.65,17.19,101,0,912,0,"Good","Ozone","Beaver "
"296",7,2023-09-27,34,0.02,16.18,1572,0,25216,0,"Good","PM2.5","Beaver "
"297",7,2023-10-17,28,0.47,9.18,3908,0,54039,0,"Good","PM2.5","Beaver "
"298",7,2023-10-25,54,0,13.51,435,0,12244,0,"Moderate","PM2.5","Beaver "
"299",7,2023-11-14,54,0,6.43,34,0,689,0,"Moderate","PM2.5","Beaver "
"300",11,2018-10-25,28,0,6.54,2649,591,18264,4075,"Good","Ozone","Berks "
"301",11,2019-12-12,51,0,-0.77,39,9,394,94,"Moderate","PM2.5","Berks "
"302",11,2020-03-04,37,10.95,9.08,228,39,5398,932,"Good","Ozone","Berks "
"303",11,2020-03-05,47,0,7.36,196,32,6937,1175,"Good","PM2.5","Berks "
"304",11,2020-03-10,52,0,11.85,427,70,2730,458,"Moderate","PM2.5","Berks "
"305",11,2020-03-12,62,0,7.32,240,44,5071,931,"Moderate","PM2.5","Berks "
"306",11,2020-05-13,46,0,8.23,3510,888,20005,5065,"Good","Ozone","Berks "
"307",11,2020-06-11,40,19.16,26.78,16,3,1562,283,"Good","Ozone","Berks "
"308",11,2020-06-23,52,0.04,25.18,172,28,3684,612,"Moderate","PM2.5","Berks "
"309",11,2020-06-24,49,4.56,25.01,32,-5,890,150,"Good","Ozone","Berks "
"310",11,2020-06-25,51,0.01,21.96,64,12,2580,448,"Moderate","Ozone","Berks "
"311",11,2020-07-07,53,17.41,26.68,251,55,10788,2355,"Moderate","PM2.5","Berks "
"312",11,2020-07-21,61,0,27.12,340,57,12148,2069,"Moderate","Ozone","Berks "
"313",11,2020-07-22,43,4.91,27.32,864,153,21088,3811,"Good","Ozone","Berks "
"314",11,2020-07-23,43,18.59,27.03,319,57,7589,1309,"Good","PM2.5","Berks "
"315",11,2020-07-28,48,0,27.81,1219,293,16004,3433,"Good","PM2.5","Berks "
"316",11,2020-07-29,84,0,25.86,4233,1046,19108,4754,"Moderate","Ozone","Berks "
"317",11,2020-07-30,87,0,26.18,2056,472,23116,4875,"Moderate","Ozone","Berks "
"318",11,2020-08-04,31,26.18,25.16,1390,245,26493,4664,"Good","Ozone","Berks "
"319",11,2020-08-05,52,107.24,22.78,3742,993,22132,5871,"Moderate","PM2.5","Berks "
"320",11,2020-08-11,59,0.02,26.92,1291,230,27021,4714,"Moderate","PM2.5","Berks "
"321",11,2020-08-12,51,0.01,26.88,380,66,6156,1086,"Moderate","Ozone","Berks "
"322",11,2020-08-13,50,0,26.71,2719,699,40950,10427,"Good","PM2.5","Berks "
"323",11,2020-08-18,40,4.03,22.2,659,120,24950,4515,"Good","Ozone","Berks "
"324",11,2020-08-19,37,0.22,22.38,1619,305,62752,12489,"Good","PM2.5","Berks "
"325",11,2020-08-20,38,0.12,20.18,703,124,21045,3686,"Good","Ozone","Berks "
"326",11,2020-08-26,30,0,24.08,270,49,7863,1397,"Good","PM2.5","Berks "
"327",11,2020-08-27,51,0.03,22.79,62,11,2189,378,"Moderate","PM2.5","Berks "
"328",11,2020-09-01,29,1.93,19.76,207,36,8811,1553,"Good","Ozone","Berks "
"329",11,2020-09-02,43,7.37,21.41,565,105,28341,5317,"Good","PM2.5","Berks "
"330",11,2020-09-03,36,13.18,23.99,392,74,20207,3880,"Good","Ozone","Berks "
"331",11,2020-09-09,42,0,22.57,679,133,22002,4284,"Good","PM2.5","Berks "
"332",11,2020-09-10,25,7.29,23.81,592,131,27732,6386,"Good","PM2.5","Berks "
"333",11,2020-09-16,35,0,12.75,791,140,24821,4342,"Good","PM2.5","Berks "
"334",11,2020-09-17,51,0,14.31,236,39,3911,649,"Moderate","PM2.5","Berks "
"335",11,2020-09-30,31,40.71,18.45,36,5,2609,472,"Good","Ozone","Berks "
"336",11,2020-10-21,52,0.01,17.78,133,24,6195,1055,"Moderate","PM2.5","Berks "
"337",11,2020-10-22,58,0,17.84,2,0,254,46,"Moderate","PM2.5","Berks "
"338",11,2020-11-05,55,0,9.69,1,0,34,6,"Moderate","PM2.5","Berks "
"339",11,2021-06-08,49,0.05,26.85,48,5,974,114,"Good","PM2.5","Berks "
"340",11,2021-07-21,90,0,24.12,0,0,4,0,"Moderate","PM2.5","Berks "
"341",11,2021-09-14,63,0.77,23.29,4077,614,37131,5507,"Moderate","PM2.5","Berks "
"342",11,2021-09-21,36,0,18.58,5,0,224,25,"Good","Ozone","Berks "
"343",11,2021-10-20,51,0,13.6,489,56,4801,536,"Moderate","PM2.5","Berks "
"344",11,2022-03-22,44,0,10.83,665,51,16623,1263,"Good","Ozone","Berks "
"345",11,2022-03-23,36,0,8.67,1737,129,24764,1788,"Good","Ozone","Berks "
"346",11,2022-03-24,38,12.93,6.5,1569,123,30379,2375,"Good","PM2.5","Berks "
"347",11,2022-04-13,52,1.06,15.37,288,24,3687,303,"Moderate","PM2.5","Berks "
"348",11,2022-05-03,52,0,15.23,931,78,11186,921,"Moderate","PM2.5","Berks "
"349",11,2022-05-04,42,7.94,15.51,76,6,1664,137,"Good","PM2.5","Berks "
"350",11,2022-06-01,87,0,25.62,3388,291,54859,4647,"Moderate","Ozone","Berks "
"351",11,2022-06-02,37,9.99,24.14,1878,146,19804,1565,"Good","PM2.5","Berks "
"352",11,2022-06-06,74,0,17.4,1333,108,18492,1508,"Moderate","Ozone","Berks "
"353",11,2022-06-07,45,0,19.14,591,44,9646,721,"Good","Ozone","Berks "
"354",11,2022-08-09,41,0.14,28.78,237,18,4235,339,"Good","Ozone","Berks "
"355",11,2022-08-11,45,1.49,25.62,412,31,10484,774,"Good","Ozone","Berks "
"356",11,2022-08-30,42,0,26.76,797,58,19922,1439,"Good","Ozone","Berks "
"357",11,2022-09-01,38,0,21.74,5454,442,76183,6188,"Good","Ozone","Berks "
"358",11,2022-09-15,36,0,19.41,537,45,7604,622,"Good","PM2.5","Berks "
"359",11,2022-09-20,44,1.81,21.86,1136,109,7405,711,"Good","PM2.5","Berks "
"360",11,2022-10-06,39,1.11,11.6,1044,96,13335,1195,"Good","Ozone","Berks "
"361",11,2022-10-12,55,0,12.96,246,18,6014,445,"Moderate","PM2.5","Berks "
"362",11,2022-10-26,39,2.37,16.55,12,1,716,59,"Good","PM2.5","Berks "
"363",11,2022-11-08,23,0,14.66,1350,109,9711,750,"Good","PM2.5","Berks "
"364",11,2022-12-12,41,3.3,2.22,132,12,1318,118,"Good","PM2.5","Berks "
"365",11,2023-05-08,46,0,16.73,2754,0,47201,0,"Good","Ozone","Berks "
"366",11,2023-05-09,49,0,17.88,6939,0,90773,0,"Good","Ozone","Berks "
"367",11,2023-05-10,51,0,13.95,2676,0,55257,0,"Moderate","Ozone","Berks "
"368",11,2023-05-17,44,0,17.94,3604,0,53350,0,"Good","Ozone","Berks "
"369",11,2023-05-18,50,0,10.85,1674,0,24136,0,"Good","Ozone","Berks "
"370",11,2023-05-22,61,0,16.96,3301,0,68039,0,"Moderate","PM2.5","Berks "
"371",11,2023-05-23,63,0,18.13,4048,0,84925,0,"Moderate","PM2.5","Berks "
"372",11,2023-05-24,61,0,16.59,148,0,2660,0,"Moderate","Ozone","Berks "
"373",11,2023-06-12,62,0,23.11,8,0,91,0,"Moderate","PM2.5","Berks "
"374",11,2023-06-13,67,41.86,19.59,115,0,2299,0,"Moderate","Ozone","Berks "
"375",11,2023-06-27,42,20.04,23.3,627,0,11890,0,"Good","Ozone","Berks "
"376",11,2023-08-17,48,0,23.33,4226,0,21866,0,"Good","Ozone","Berks "
"377",11,2023-09-19,33,0.38,16.86,849,0,17094,0,"Good","PM2.5","Berks "
"378",11,2023-09-20,41,0,15.73,5585,0,85341,0,"Good","Ozone","Berks "
"379",11,2023-09-25,30,37.58,15.68,4095,0,11879,0,"Good","Ozone","Berks "
"380",11,2023-10-17,21,0.35,11.09,991,0,14117,0,"Good","Ozone","Berks "
"381",11,2023-10-18,33,0,10.96,2955,0,25619,0,"Good","PM2.5","Berks "
"382",11,2023-10-24,45,0,8.37,4530,0,65662,0,"Good","PM2.5","Berks "
"383",11,2023-10-25,53,0,10.42,2252,0,25839,0,"Moderate","PM2.5","Berks "
"384",11,2023-12-12,35,0,1.39,30,0,300,0,"Good","PM2.5","Berks "
"385",13,2019-07-11,49,0.84,23.83,111,18,1456,238,"Good","PM2.5","Blair "
"386",13,2019-09-23,53,0,22.66,251,41,2652,429,"Moderate","PM2.5","Blair "
"387",13,2020-06-03,58,0.41,18.29,15,2,530,89,"Moderate","Ozone","Blair "
"388",13,2020-06-29,46,0.03,22.58,849,155,14907,2739,"Good","PM2.5","Blair "
"389",13,2020-06-30,46,0,22.63,2,0,76,14,"Good","PM2.5","Blair "
"390",13,2020-07-13,32,5.67,21.35,480,82,15701,2773,"Good","Ozone","Blair "
"391",13,2020-07-14,32,0,19.99,3480,725,53637,11126,"Good","Ozone","Blair "
"392",13,2020-09-01,22,3.1,16.76,40,6,814,135,"Good","PM2.5","Blair "
"393",13,2021-07-20,120,0,21.65,601,67,12809,1463,"Unhealthy for Sensitive Groups","PM2.5","Blair "
"394",13,2021-10-12,33,0.01,17,116,12,3904,436,"Good","PM2.5","Blair "
"395",13,2021-10-18,34,0.48,9.74,1636,229,23343,3265,"Good","Ozone","Blair "
"396",13,2021-11-16,48,0.03,0.98,2,0,70,8,"Good","PM2.5","Blair "
"397",13,2022-05-10,64,0,12.33,4275,338,77482,6099,"Moderate","Ozone","Blair "
"398",13,2022-06-01,56,0,23.95,501,40,4698,380,"Moderate","PM2.5","Blair "
"399",13,2022-06-02,36,4.8,24.13,131,11,2374,195,"Good","PM2.5","Blair "
"400",13,2022-06-28,20,0,17.91,4068,318,61948,4811,"Good","PM2.5","Blair "
"401",13,2022-06-30,43,0,19.32,436,35,8591,698,"Good","PM2.5","Blair "
"402",13,2022-10-11,44,0,10.67,350,24,6999,487,"Good","Ozone","Blair "
"403",13,2023-03-21,44,0,1.47,797,0,14255,0,"Good","Ozone","Blair "
"404",13,2023-03-22,52,0,5.87,848,0,19412,0,"Moderate","PM2.5","Blair "
"405",13,2023-03-27,44,0,7.04,4177,0,64199,0,"Good","Ozone","Blair "
"406",13,2023-03-28,43,0.16,8.35,3971,0,67866,0,"Good","Ozone","Blair "
"407",13,2023-04-04,50,0,9.66,162,0,2356,0,"Good","PM2.5","Blair "
"408",13,2023-04-05,56,0,15.5,102,0,1868,0,"Moderate","PM2.5","Blair "
"409",13,2023-04-18,39,1.58,6.72,987,0,28587,0,"Good","Ozone","Blair "
"410",13,2023-06-12,58,1.2,20.32,330,0,6060,0,"Moderate","PM2.5","Blair "
"411",13,2023-06-13,52,21.15,14.8,1512,0,20068,0,"Moderate","PM2.5","Blair "
"412",13,2023-08-22,51,0,22.44,992,0,12989,0,"Moderate","PM2.5","Blair "
"413",13,2023-09-26,20,5.01,14.35,102,0,3454,0,"Good","PM2.5","Blair "
"414",13,2023-09-27,42,2.1,12.09,957,0,14996,0,"Good","PM2.5","Blair "
"415",13,2023-09-28,37,0,12.96,262,0,2355,0,"Good","PM2.5","Blair "
"416",13,2023-11-07,53,0.14,9.18,9071,0,22230,0,"Moderate","PM2.5","Blair "
"417",15,2018-08-21,30,0,20.1,60,11,1995,375,"Good","Ozone","Bradford "
"418",15,2018-08-22,40,7.29,20.07,1864,9,36364,636,"Good","Ozone","Bradford "
"419",15,2018-08-23,43,7.75,18.01,506,95,14241,2672,"Good","PM2.5","Bradford "
"420",15,2018-09-06,34,0,25.77,176,32,5257,986,"Good","Ozone","Bradford "
"421",15,2018-09-11,23,48.6,11.96,268,50,5378,1010,"Good","Ozone","Bradford "
"422",15,2018-09-12,8,0.89,18.94,824,153,24731,4584,"Good","Ozone","Bradford "
"423",15,2018-09-13,20,1.34,18.87,726,138,9922,1879,"Good","Ozone","Bradford "
"424",15,2018-09-19,29,0.2,21.55,571,106,18945,3555,"Good","PM2.5","Bradford "
"425",15,2018-09-20,28,0.35,17.8,1827,334,28958,5303,"Good","PM2.5","Bradford "
"426",15,2018-09-25,19,21.5,14.06,4962,1173,74426,17432,"Good","Ozone","Bradford "
"427",15,2018-09-26,24,7.87,15.91,25,4,843,141,"Good","Ozone","Bradford "
"428",15,2018-10-10,33,0,20.87,3086,793,61721,15866,"Good","Ozone","Bradford "
"429",15,2018-10-23,32,0,5.29,751,141,24481,4594,"Good","Ozone","Bradford "
"430",15,2019-05-21,35,0.01,17.09,1151,208,42051,7705,"Good","Ozone","Bradford "
"431",15,2019-05-22,38,0,11.16,1159,213,27414,5024,"Good","Ozone","Bradford "
"432",15,2019-05-29,42,7.88,18.35,288,53,9502,1740,"Good","PM2.5","Bradford "
"433",15,2019-06-04,39,0,10.4,1185,217,23833,4369,"Good","Ozone","Bradford "
"434",15,2019-06-12,48,0,14.12,32,6,1174,216,"Good","Ozone","Bradford "
"435",15,2019-06-18,37,6.81,17.38,404,74,5760,1056,"Good","Ozone","Bradford "
"436",15,2019-06-19,36,12.9,19.78,38,7,1024,187,"Good","PM2.5","Bradford "
"437",15,2019-06-26,49,0.01,20.67,639,117,21336,3909,"Good","Ozone","Bradford "
"438",15,2019-06-27,48,0.31,21.28,463,85,5028,921,"Good","Ozone","Bradford "
"439",15,2019-08-06,54,0.01,19.36,213,39,4254,780,"Moderate","PM2.5","Bradford "
"440",15,2019-08-07,45,21.12,22.85,296,55,5856,1073,"Good","Ozone","Bradford "
"441",15,2019-08-21,46,0.23,22.99,247,13,3583,310,"Good","PM2.5","Bradford "
"442",15,2019-09-24,25,3.03,18.96,980,181,21378,3918,"Good","Ozone","Bradford "
"443",15,2020-03-17,38,0,0.61,478,85,6919,1247,"Good","Ozone","Bradford "
"444",15,2020-05-04,28,0,15.65,1641,292,13409,2370,"Good","Ozone","Bradford "
"445",15,2020-05-18,44,1.64,14.25,373,69,5247,949,"Good","Ozone","Bradford "
"446",15,2020-06-01,40,0,9.34,412,72,12922,2322,"Good","Ozone","Bradford "
"447",15,2020-06-08,21,0,14.01,1270,316,13032,3243,"Good","PM2.5","Bradford "
"448",15,2020-06-24,36,6.07,21.72,1208,211,11688,2048,"Good","Ozone","Bradford "
"449",15,2020-06-25,40,0,18.3,429,73,5350,928,"Good","Ozone","Bradford "
"450",15,2020-06-29,46,2,21.66,1205,253,7971,1656,"Good","PM2.5","Bradford "
"451",15,2020-06-30,39,0.61,21.61,1548,277,29170,5248,"Good","PM2.5","Bradford "
"452",15,2020-07-07,52,3.27,24.29,196,36,1315,232,"Moderate","PM2.5","Bradford "
"453",15,2020-07-08,55,0,23.16,1200,218,9896,1791,"Moderate","PM2.5","Bradford "
"454",15,2020-07-09,51,12.22,24.27,248,40,3240,538,"Moderate","PM2.5","Bradford "
"455",15,2020-07-14,30,0,19.55,613,111,6810,1232,"Good","PM2.5","Bradford "
"456",15,2020-07-15,34,0,20.31,764,137,11924,2106,"Good","Ozone","Bradford "
"457",15,2020-07-16,44,0,22.16,205,38,4750,856,"Good","PM2.5","Bradford "
"458",15,2020-07-21,44,0,23.42,77,12,394,65,"Good","Ozone","Bradford "
"459",15,2020-07-22,47,0.28,22.84,148,26,2260,391,"Good","Ozone","Bradford "
"460",15,2020-07-23,34,0.8,24.05,924,165,10913,1970,"Good","Ozone","Bradford "
"461",15,2020-07-28,34,1.67,26.1,2888,523,45739,8277,"Good","Ozone","Bradford "
"462",15,2020-07-29,32,1.01,21.9,581,106,10826,1957,"Good","PM2.5","Bradford "
"463",15,2020-07-30,41,7.78,22.85,912,162,17550,3144,"Good","Ozone","Bradford "
"464",15,2020-08-04,21,3.47,23.66,274,49,6577,1190,"Good","Ozone","Bradford "
"465",15,2020-08-06,37,0,18.82,1748,316,25287,4576,"Good","Ozone","Bradford "
"466",15,2020-08-11,57,0.06,24.24,86,15,863,144,"Moderate","PM2.5","Bradford "
"467",15,2020-08-12,39,4.85,24.59,576,95,5903,980,"Good","Ozone","Bradford "
"468",15,2020-08-13,38,0,21.89,1204,216,17830,3212,"Good","Ozone","Bradford "
"469",15,2020-08-17,39,0.07,21.24,4112,1032,37478,9406,"Good","Ozone","Bradford "
"470",15,2020-08-18,31,5.14,20.17,461,84,11121,2013,"Good","Ozone","Bradford "
"471",15,2020-08-19,25,0,18.31,170,29,2511,433,"Good","Ozone","Bradford "
"472",15,2020-08-25,48,3.91,23.77,2256,398,37037,6570,"Good","PM2.5","Bradford "
"473",15,2020-08-26,25,1.31,21.21,1055,190,22129,4005,"Good","Ozone","Bradford "
"474",15,2020-08-27,52,7.86,18.36,425,76,9770,1768,"Moderate","PM2.5","Bradford "
"475",15,2020-09-01,31,0,16.76,406,73,14767,2673,"Good","Ozone","Bradford "
"476",15,2020-09-02,25,3.89,18.33,1608,291,34961,6328,"Good","PM2.5","Bradford "
"477",15,2020-09-16,35,0,10.9,494,90,16838,3047,"Good","Ozone","Bradford "
"478",15,2020-12-12,84,0,4.4,37,7,365,65,"Moderate","PM2.5","Bradford "
"479",15,2021-03-31,40,0,8.3,2130,249,18343,2148,"Good","Ozone","Bradford "
"480",15,2021-04-13,38,2.13,7.53,826,96,9545,1117,"Good","Ozone","Bradford "
"481",15,2021-04-14,35,0,10.28,1083,126,15550,1822,"Good","PM2.5","Bradford "
"482",15,2021-04-15,34,0,11.68,357,42,2967,348,"Good","PM2.5","Bradford "
"483",15,2021-04-20,42,0.24,8.96,511,60,9933,1162,"Good","Ozone","Bradford "
"484",15,2021-04-21,37,1.28,7.86,771,91,8750,1023,"Good","Ozone","Bradford "
"485",15,2021-04-22,41,4.43,0.16,179,21,3579,419,"Good","Ozone","Bradford "
"486",15,2021-04-27,64,0.29,5.94,56,7,360,42,"Moderate","Ozone","Bradford "
"487",15,2021-04-28,56,0,13.2,1346,159,16288,1906,"Moderate","PM2.5","Bradford "
"488",15,2021-04-29,35,8.7,18.91,949,111,10762,1260,"Good","PM2.5","Bradford "
"489",15,2021-05-04,49,6.89,14.34,499,57,6848,784,"Good","PM2.5","Bradford "
"490",15,2021-05-05,25,4.73,18.68,511,60,6206,716,"Good","PM2.5","Bradford "
"491",15,2021-05-11,35,0,7.51,383,45,6389,749,"Good","Ozone","Bradford "
"492",15,2021-05-12,37,0,6.86,86,10,2855,335,"Good","Ozone","Bradford "
"493",15,2021-05-18,67,0,14.47,389,46,7128,834,"Moderate","Ozone","Bradford "
"494",15,2021-05-19,71,0,16.86,1223,143,24626,2883,"Moderate","Ozone","Bradford "
"495",15,2021-05-20,84,0,19.18,495,59,11738,1375,"Moderate","Ozone","Bradford "
"496",15,2021-05-25,51,0,15.48,1578,185,20193,2364,"Moderate","PM2.5","Bradford "
"497",15,2021-05-26,61,0,18.52,868,100,25427,2952,"Moderate","PM2.5","Bradford "
"498",15,2021-06-02,52,0,15.92,798,94,20110,2356,"Moderate","PM2.5","Bradford "
"499",15,2021-06-10,42,2.75,22.16,142,17,3954,463,"Good","Ozone","Bradford "
"500",15,2021-06-15,37,4.03,19.02,1730,201,21723,2542,"Good","PM2.5","Bradford "
"501",15,2021-06-16,38,0.91,15.57,186,21,2434,285,"Good","Ozone","Bradford "
"502",15,2021-06-22,31,15.96,22.68,622,74,10497,1230,"Good","PM2.5","Bradford "
"503",15,2021-06-24,50,0,14.88,101,10,1270,141,"Good","Ozone","Bradford "
"504",15,2021-07-13,40,11.76,22.97,365,41,6447,752,"Good","PM2.5","Bradford "
"505",15,2021-07-14,36,14.11,22.92,715,84,7303,855,"Good","PM2.5","Bradford "
"506",15,2021-07-20,116,0.16,20.91,321,37,7430,869,"Unhealthy for Sensitive Groups","PM2.5","Bradford "
"507",15,2021-07-22,45,0.02,16.39,1271,190,20497,3060,"Good","PM2.5","Bradford "
"508",15,2021-09-08,50,0,16.86,4660,545,42808,5013,"Good","PM2.5","Bradford "
"509",15,2021-09-29,26,6.05,11.51,643,75,12544,1469,"Good","Ozone","Bradford "
"510",15,2021-09-30,20,0,11.64,1270,170,11528,1519,"Good","Ozone","Bradford "
"511",15,2021-10-06,38,0.87,17.88,3384,415,42451,5158,"Good","PM2.5","Bradford "
"512",15,2021-10-07,44,0.08,17.9,1457,169,35386,4145,"Good","PM2.5","Bradford "
"513",15,2021-10-13,40,0,16.6,50,5,518,58,"Good","PM2.5","Bradford "
"514",15,2021-10-19,37,0.2,6.75,148,17,1507,177,"Good","Ozone","Bradford "
"515",15,2021-10-20,44,0,10.67,2574,384,68288,10093,"Good","Ozone","Bradford "
"516",15,2021-10-21,48,0,13.89,5352,814,99178,15085,"Good","PM2.5","Bradford "
"517",15,2021-11-04,21,0,1.98,106,12,900,106,"Good","PM2.5","Bradford "
"518",15,2021-11-09,59,0,8.34,10356,1571,156275,23707,"Moderate","PM2.5","Bradford "
"519",15,2021-11-18,52,0,4.13,7025,1068,115073,17503,"Moderate","PM2.5","Bradford "
"520",15,2022-03-09,54,0,0.31,52,4,908,75,"Moderate","PM2.5","Bradford "
"521",15,2022-03-28,35,0.45,-4.32,1876,139,30519,2236,"Good","Ozone","Bradford "
"522",15,2022-03-29,39,0.39,-6.81,4520,320,51927,3669,"Good","Ozone","Bradford "
"523",15,2022-03-30,41,0,-3.74,2312,161,26216,1825,"Good","Ozone","Bradford "
"524",15,2022-04-05,49,0,4.02,2474,177,32311,2299,"Good","PM2.5","Bradford "
"525",15,2022-04-06,41,3.62,8.8,2471,172,36418,2546,"Good","Ozone","Bradford "
"526",15,2022-04-12,45,3.34,6.95,6423,478,92387,6792,"Good","Ozone","Bradford "
"527",15,2022-04-13,46,1.06,11.57,6283,481,87121,6676,"Good","Ozone","Bradford "
"528",15,2022-04-19,33,22.78,1.94,71,5,558,39,"Good","Ozone","Bradford "
"529",15,2022-04-20,34,1.14,2.08,2659,186,40913,2847,"Good","Ozone","Bradford "
"530",15,2022-04-21,41,0,6.33,60,4,2283,159,"Good","PM2.5","Bradford "
"531",15,2022-04-26,52,0,16.05,4414,321,65064,4649,"Moderate","PM2.5","Bradford "
"532",15,2022-04-27,29,2.17,8.51,1887,154,26750,2174,"Good","Ozone","Bradford "
"533",15,2022-04-28,44,0,2.61,10627,889,89090,7361,"Good","Ozone","Bradford "
"534",15,2022-05-02,42,3.11,10.53,6554,554,47838,3898,"Good","PM2.5","Bradford "
"535",15,2022-05-03,50,1.05,12.12,1213,90,20623,1593,"Good","Ozone","Bradford "
"536",15,2022-05-04,32,3.2,13.31,5020,387,77523,5951,"Good","Ozone","Bradford "
"537",15,2022-05-05,38,3.7,12.15,3083,248,60457,4864,"Good","Ozone","Bradford "
"538",15,2022-05-10,49,0,11.46,3843,311,55549,4496,"Good","Ozone","Bradford "
"539",15,2022-05-11,58,0,13.27,5148,383,95330,7126,"Moderate","Ozone","Bradford "
"540",15,2022-05-12,41,0,15.46,11233,912,95217,7706,"Good","Ozone","Bradford "
"541",15,2022-05-17,31,14.97,14.57,2814,218,52197,4059,"Good","Ozone","Bradford "
"542",15,2022-05-18,35,0,11.72,698,56,9883,802,"Good","Ozone","Bradford "
"543",15,2022-05-19,38,7.05,11.98,2076,165,29888,2364,"Good","Ozone","Bradford "
"544",15,2022-06-14,34,0,19.73,284,20,6260,436,"Good","PM2.5","Bradford "
"545",15,2022-06-22,57,0,19.82,690,48,15726,1094,"Moderate","PM2.5","Bradford "
"546",15,2022-07-12,47,0.05,21.13,857,69,16276,1303,"Good","PM2.5","Bradford "
"547",15,2022-07-13,41,0.1,22.15,3255,240,22570,1681,"Good","Ozone","Bradford "
"548",15,2022-07-20,57,0,24.37,124,9,1567,109,"Moderate","PM2.5","Bradford "
"549",15,2022-08-02,37,0,21.87,3148,252,56309,4448,"Good","Ozone","Bradford "
"550",15,2022-08-03,43,0,21.25,6172,457,144133,10606,"Good","Ozone","Bradford "
"551",15,2022-08-09,29,0.94,25.65,409,30,5333,391,"Good","Ozone","Bradford "
"552",15,2022-08-15,36,0,18.59,733,59,12072,982,"Good","Ozone","Bradford "
"553",15,2022-08-16,36,0.88,19.34,6052,327,100930,5099,"Good","Ozone","Bradford "
"554",15,2022-08-17,34,1.49,19.27,5791,440,75449,5322,"Good","PM2.5","Bradford "
"555",15,2022-08-18,37,3.55,17.77,905,63,15007,1045,"Good","PM2.5","Bradford "
"556",15,2022-08-22,32,14.57,21.3,4685,380,72003,5849,"Good","Ozone","Bradford "
"557",15,2022-08-23,35,15.75,20.66,29712,2393,447058,35776,"Good","Ozone","Bradford "
"558",15,2022-08-24,47,5.21,19.3,9384,729,191094,14566,"Good","PM2.5","Bradford "
"559",15,2022-08-30,35,1.52,24.38,1627,114,24429,1700,"Good","Ozone","Bradford "
"560",15,2022-09-13,33,6.9,20.34,824,58,10473,734,"Good","Ozone","Bradford "
"561",15,2022-09-14,37,2.2,16.07,1822,127,31818,2215,"Good","PM2.5","Bradford "
"562",15,2022-09-26,31,7.41,13.99,15034,1221,139865,11360,"Good","Ozone","Bradford "
"563",15,2022-09-27,21,2.64,12.91,13797,1072,259234,19841,"Good","Ozone","Bradford "
"564",15,2022-09-28,17,0.96,11.24,2245,183,57789,4693,"Good","Ozone","Bradford "
"565",15,2022-09-29,21,1.93,11.38,4075,331,41065,3335,"Good","Ozone","Bradford "
"566",15,2022-10-12,52,0,11.23,820,57,18142,1263,"Moderate","PM2.5","Bradford "
"567",15,2022-10-18,24,0,5.72,750,57,18925,1490,"Good","PM2.5","Bradford "
"568",15,2022-10-19,18,0,3.1,1542,122,43292,3464,"Good","Ozone","Bradford "
"569",15,2022-10-20,33,0.06,3.1,1005,81,21229,1712,"Good","PM2.5","Bradford "
"570",15,2022-10-26,33,0.41,15.24,5505,447,93087,7561,"Good","Ozone","Bradford "
"571",15,2023-06-12,45,0,19.95,5839,0,114221,0,"Good","Ozone","Bradford "
"572",15,2023-06-13,44,34.8,16.59,911,0,24589,0,"Good","Ozone","Bradford "
"573",15,2023-08-08,29,19.95,22.1,1844,0,36125,0,"Good","Ozone","Bradford "
"574",15,2023-08-15,27,30.78,21.17,1190,0,13366,0,"Good","Ozone","Bradford "
"575",15,2023-08-16,31,6.6,19.73,3710,0,92596,0,"Good","Ozone","Bradford "
"576",15,2023-08-17,42,0,20.38,5061,0,88152,0,"Good","Ozone","Bradford "
"577",15,2023-08-22,32,0,19.82,429,0,5571,0,"Good","PM2.5","Bradford "
"578",15,2023-08-23,38,0,17.67,5891,0,63513,0,"Good","PM2.5","Bradford "
"579",15,2023-08-24,42,0.03,17.57,136,0,5551,0,"Good","PM2.5","Bradford "
"580",15,2023-08-28,40,0.79,17.31,34,0,484,0,"Good","PM2.5","Bradford "
"581",15,2023-08-29,40,8,16.99,6086,0,90247,0,"Good","PM2.5","Bradford "
"582",15,2023-08-30,32,12.8,19.13,6723,0,103085,0,"Good","Ozone","Bradford "
"583",15,2023-08-31,28,0.01,17.13,5502,0,77671,0,"Good","Ozone","Bradford "
"584",15,2023-09-06,52,0.01,23.86,14016,0,111536,0,"Moderate","PM2.5","Bradford "
"585",15,2023-09-07,50,0,24.25,5107,0,70966,0,"Good","PM2.5","Bradford "
"586",15,2023-09-12,29,1.15,17.37,9249,0,54860,0,"Good","PM2.5","Bradford "
"587",15,2023-09-13,29,7.58,19.22,3994,0,41874,0,"Good","Ozone","Bradford "
"588",15,2023-09-14,29,0,15.97,2015,0,19439,0,"Good","Ozone","Bradford "
"589",15,2023-09-19,32,0.85,15.09,450,0,18579,0,"Good","PM2.5","Bradford "
"590",15,2023-09-20,38,0,13.29,14626,0,167078,0,"Good","Ozone","Bradford "
"591",15,2023-10-03,48,0,17.78,134,0,1871,0,"Good","PM2.5","Bradford "
